date,precipitation_sum,rain_sum,temperature_mean,temperature_min,temperature_max,windspeed_10m_max,windspeed,humidity,pressure
2019-08-25,0.2,0.2,13.3,6.0,20.6,26.9,12.9,61,1011.1
2019-08-26,9.8,9.8,13.2,11.2,14.8,17.8,11.3,87,1015.6
2019-08-27,5.4,5.4,13.4,11.1,16.0,19.8,12.0,86,1015.8
2019-08-28,0.1,0.1,13.4,9.1,19.8,14.1,8.0,76,1013.0
2019-08-29,15.3,15.3,11.1,8.5,12.7,31.1,20.9,83,1016.0
2019-08-30,20.8,20.8,12.9,11.7,14.4,26.9,22.8,83,1018.5
2019-08-31,6.6,6.6,14.0,11.0,16.6,21.5,15.2,81,1017.2
2019-09-01,0.0,0.0,13.5,7.3,21.0,15.8,9.1,78,1013.8
2019-09-02,0.5,0.5,12.7,7.7,19.3,26.1,12.8,78,1011.8
2019-09-03,0.0,0.0,13.3,7.3,21.8,12.3,8.3,76,1010.1
2019-09-04,0.0,0.0,15.7,7.2,24.3,15.7,8.3,61,1007.8
2019-09-05,0.0,0.0,15.5,10.7,20.1,17.0,9.8,75,1008.6
2019-09-06,0.1,0.1,16.4,10.3,26.9,41.0,16.8,69,999.0
2019-09-07,0.0,0.0,12.7,9.9,17.0,32.2,22.4,52,1001.3
2019-09-08,0.0,0.0,12.7,8.6,17.5,34.2,23.2,50,1004.9
2019-09-09,1.0,1.0,12.1,8.2,16.5,31.3,23.7,53,1006.4
2019-09-10,0.1,0.1,12.4,9.3,15.7,26.8,18.9,60,1018.3
2019-09-11,0.0,0.0,12.3,6.3,18.8,15.9,9.9,74,1022.6
2019-09-12,0.0,0.0,15.0,6.7,24.8,13.0,8.0,59,1015.0
2019-09-13,1.0,1.0,14.5,9.9,19.1,20.1,10.1,77,1015.0
2019-09-14,0.0,0.0,13.1,6.9,18.1,17.1,10.6,72,1015.7
2019-09-15,0.0,0.0,15.5,8.2,25.0,17.8,9.8,65,1014.1
2019-09-16,0.4,0.4,17.4,12.1,28.1,37.2,17.2,51,1010.4
2019-09-17,45.2,45.2,12.3,10.4,13.6,34.0,24.2,88,1015.5
2019-09-18,29.6,29.6,15.0,13.7,17.3,29.0,19.7,89,1018.1
2019-09-19,5.2,5.2,16.5,13.7,19.9,19.1,11.0,86,1019.5
2019-09-20,0.7,0.7,17.4,12.8,20.3,28.3,19.3,83,1018.6
2019-09-21,0.0,0.0,18.5,15.2,23.2,21.0,15.7,82,1013.7
2019-09-22,1.4,1.4,16.7,13.6,20.6,15.3,8.6,80,1014.2
2019-09-23,1.4,1.4,14.5,9.5,20.5,21.7,12.0,58,1016.4
2019-09-24,0.0,0.0,13.0,7.8,19.1,20.5,9.6,65,1019.4
2019-09-25,0.0,0.0,13.4,7.9,19.2,22.7,10.5,70,1020.5
2019-09-26,1.3,1.3,15.3,10.1,19.5,21.1,9.1,79,1018.4
2019-09-27,0.6,0.6,16.6,10.8,23.0,14.5,7.5,68,1011.3
2019-09-28,0.0,0.0,15.2,11.4,18.3,27.4,17.6,59,1010.3
2019-09-29,0.0,0.0,14.0,7.9,19.8,19.3,9.3,75,1012.4
2019-09-30,1.8,1.8,15.1,13.0,17.5,22.7,11.8,74,1018.4
2019-10-01,0.9,0.9,15.4,11.3,19.6,20.2,11.5,76,1023.4
2019-10-02,0.0,0.0,16.3,9.4,23.1,18.4,9.6,76,1020.2
2019-10-03,0.0,0.0,19.3,10.4,27.6,19.4,10.6,57,1016.0
2019-10-04,0.3,0.3,19.4,12.3,32.0,29.0,14.5,63,1012.2
2019-10-05,10.4,10.4,16.3,14.8,18.2,17.8,10.9,83,1016.1
2019-10-06,0.0,0.0,17.9,14.0,22.1,28.7,15.8,80,1008.5
2019-10-07,0.0,0.0,17.7,14.9,21.1,19.6,11.8,84,1004.7
2019-10-08,4.0,4.0,15.2,11.3,20.8,33.5,13.8,81,1006.3
2019-10-09,0.8,0.8,13.6,9.9,16.8,31.3,20.1,65,1015.5
2019-10-10,1.7,1.7,14.0,10.7,17.2,20.8,13.9,75,1015.8
2019-10-11,7.4,7.4,13.4,10.6,16.2,14.9,9.3,83,1012.7
2019-10-12,2.6,2.6,14.1,11.6,16.6,17.7,12.5,73,1012.5
2019-10-13,1.2,1.2,14.1,10.4,17.5,15.5,10.3,75,1013.9
2019-10-14,0.0,0.0,15.8,9.3,21.8,18.4,11.0,77,1009.7
2019-10-15,0.0,0.0,17.6,11.1,23.1,24.4,10.8,85,1005.6
2019-10-16,0.3,0.3,17.7,13.2,20.6,20.5,11.2,85,1004.5
2019-10-17,1.7,1.7,19.0,13.2,26.1,33.0,14.1,56,1002.6
2019-10-18,0.0,0.0,15.7,10.3,21.7,24.2,12.7,51,1009.1
2019-10-19,0.0,0.0,17.8,8.1,26.9,28.4,15.9,53,1008.2
2019-10-20,0.0,0.0,15.0,10.0,19.4,16.2,10.4,59,1015.9
2019-10-21,0.0,0.0,15.7,9.8,21.9,19.2,8.5,75,1019.5
2019-10-22,0.0,0.0,16.5,10.2,22.8,20.9,10.3,79,1018.1
2019-10-23,0.0,0.0,18.8,13.1,23.5,22.4,12.2,80,1014.7
2019-10-24,0.0,0.0,19.3,14.0,24.3,14.6,9.8,83,1010.7
2019-10-25,0.0,0.0,24.6,14.7,33.8,21.0,13.9,42,1003.7
2019-10-26,0.0,0.0,24.3,16.5,29.8,33.3,21.5,28,999.3
2019-10-27,0.0,0.0,16.5,11.7,21.2,19.3,10.6,48,1008.8
2019-10-28,0.3,0.3,16.4,11.0,20.7,18.0,10.5,71,1015.5
2019-10-29,0.0,0.0,18.3,11.5,23.7,24.0,13.5,76,1015.0
2019-10-30,0.0,0.0,19.3,13.0,25.1,20.0,9.3,79,1010.9
2019-10-31,0.0,0.0,20.2,14.5,25.2,22.7,12.0,83,1010.0
2019-11-01,0.0,0.0,20.1,15.2,24.9,29.3,16.5,78,1009.8
2019-11-02,0.0,0.0,21.2,16.6,26.6,30.5,19.5,72,1008.2
2019-11-03,12.3,12.3,22.3,16.2,29.1,16.6,10.4,71,1005.8
2019-11-04,7.2,7.2,18.9,16.6,21.7,14.7,10.3,79,1006.9
2019-11-05,2.2,2.2,15.1,12.0,17.1,28.0,17.2,73,1008.6
2019-11-06,0.0,0.0,18.4,10.2,25.8,22.1,11.2,56,1004.3
2019-11-07,0.0,0.0,23.3,16.6,28.6,29.8,16.7,33,997.9
2019-11-08,0.0,0.0,21.0,13.8,28.6,33.4,20.6,41,996.8
2019-11-09,0.0,0.0,15.0,10.7,17.9,24.1,14.7,51,1004.9
2019-11-10,0.0,0.0,17.1,12.4,22.4,26.9,16.5,52,1006.2
2019-11-11,0.0,0.0,18.3,10.6,25.2,27.2,13.1,72,1007.7
2019-11-12,0.0,0.0,23.8,13.2,34.5,34.9,20.0,44,999.9
2019-11-13,0.0,0.0,16.9,13.0,21.4,22.9,13.9,53,1006.0
2019-11-14,0.0,0.0,18.4,13.0,24.0,27.0,13.3,49,1006.7
2019-11-15,0.0,0.0,22.4,12.7,28.4,27.8,11.1,41,1002.9
2019-11-16,0.8,0.8,18.5,16.7,21.2,23.5,13.2,73,1008.7
2019-11-17,1.7,1.7,17.9,15.4,20.5,25.0,13.2,75,1010.5
2019-11-18,0.0,0.0,19.1,13.2,24.9,26.4,13.0,70,1009.7
2019-11-19,0.0,0.0,22.5,13.3,32.1,33.5,14.3,54,1004.8
2019-11-20,0.0,0.0,19.1,15.1,22.2,19.5,12.6,73,1010.4
2019-11-21,0.0,0.0,21.2,14.8,26.6,29.0,15.5,79,1006.7
2019-11-22,0.0,0.0,19.9,17.3,22.1,30.6,14.7,81,1006.3
2019-11-23,5.2,5.2,19.9,18.2,22.1,15.5,11.5,82,1008.8
2019-11-24,0.9,0.9,19.3,17.8,22.1,20.4,14.0,76,1010.9
2019-11-25,0.0,0.0,23.7,17.7,29.5,26.4,12.9,68,1003.8
2019-11-26,0.2,0.2,24.8,16.1,34.9,35.9,21.3,46,998.7
2019-11-27,0.0,0.0,17.5,12.6,21.2,20.0,12.6,53,1008.7
2019-11-28,0.0,0.0,19.4,12.1,24.6,28.8,14.2,75,1009.4
2019-11-29,0.1,0.1,22.4,19.3,27.5,21.9,13.8,76,1006.0
2019-11-30,5.2,5.2,19.7,17.0,22.5,31.8,16.0,81,1001.6
2019-12-01,1.9,1.9,18.5,16.2,21.0,20.0,11.5,74,996.6
2019-12-02,0.6,0.6,17.8,14.1,21.6,37.3,22.4,41,990.8
2019-12-03,0.0,0.0,20.2,12.2,26.6,15.0,9.9,38,998.6
2019-12-04,0.0,0.0,21.4,15.3,30.2,16.0,10.0,50,1001.9
2019-12-05,0.0,0.0,24.6,12.3,33.4,19.5,11.0,39,1001.1
2019-12-06,0.0,0.0,23.6,15.6,32.7,21.8,9.6,61,1000.4
2019-12-07,0.3,0.3,21.3,16.8,25.8,20.5,11.2,72,1006.2
2019-12-08,0.0,0.0,20.9,17.5,24.0,25.8,16.0,68,1013.1
2019-12-09,0.0,0.0,21.8,18.0,25.8,30.1,18.0,77,1012.7
2019-12-10,0.0,0.0,22.6,16.6,35.0,32.8,15.3,76,1007.1
2019-12-11,0.0,0.0,19.7,17.9,22.3,22.7,18.2,70,1008.5
2019-12-12,0.5,0.5,19.2,16.9,22.1,20.5,14.6,71,1008.0
2019-12-13,3.1,3.1,19.2,15.6,21.9,19.3,10.4,73,1008.1
2019-12-14,0.5,0.5,21.2,15.3,26.7,21.6,10.0,76,1004.8
2019-12-15,1.6,1.6,22.8,18.9,28.5,23.8,13.3,75,1002.3
2019-12-16,0.0,0.0,20.5,18.1,22.6,31.3,21.6,68,1006.7
2019-12-17,0.0,0.0,19.7,15.2,23.4,15.6,10.0,68,1013.4
2019-12-18,0.0,0.0,20.9,14.6,26.5,26.6,14.9,70,1011.9
2019-12-19,0.0,0.0,25.2,16.2,39.9,36.4,13.3,60,1008.0
2019-12-20,0.0,0.0,21.7,18.6,25.2,21.2,14.6,72,1012.6
2019-12-21,0.0,0.0,24.2,17.5,34.9,41.3,18.0,71,1007.3
2019-12-22,0.1,0.1,19.4,17.9,21.1,26.1,20.4,67,1014.5
2019-12-23,0.4,0.4,20.5,16.5,23.8,20.4,11.2,75,1012.2
2019-12-24,4.3,4.3,22.2,19.6,25.7,19.5,12.4,85,1008.4
2019-12-25,2.3,2.3,22.3,19.5,25.8,21.1,14.0,75,1010.5
2019-12-26,0.0,0.0,22.9,17.8,27.5,29.5,18.1,71,1011.9
2019-12-27,0.0,0.0,22.9,18.1,27.0,28.3,17.5,66,1012.8
2019-12-28,0.0,0.0,23.4,17.6,29.3,30.1,17.4,65,1010.6
2019-12-29,0.0,0.0,24.6,18.6,31.0,24.8,14.3,69,1008.8
2019-12-30,0.0,0.0,24.8,19.1,31.7,27.4,16.0,68,1005.6
2019-12-31,0.0,0.0,27.5,19.9,40.3,37.9,20.1,54,1001.4
2020-01-01,0.0,0.0,21.6,19.2,23.9,19.6,16.3,70,1008.4
2020-01-02,0.9,0.9,22.1,20.2,25.2,19.5,14.3,73,1011.9
2020-01-03,1.7,1.7,23.7,20.8,28.8,26.3,14.4,81,1008.5
2020-01-04,0.0,0.0,29.4,19.9,41.8,41.8,15.5,59,1002.2
2020-01-05,0.2,0.2,21.9,20.4,24.4,34.6,24.8,66,1012.0
2020-01-06,9.5,9.5,21.2,19.2,23.3,15.9,11.3,74,1013.3
2020-01-07,0.7,0.7,24.2,20.1,29.9,20.3,11.4,79,1007.8
2020-01-08,0.5,0.5,22.5,20.7,24.6,24.2,19.0,81,1008.9
2020-01-09,1.0,1.0,22.1,20.1,25.3,21.6,14.1,81,1010.6
2020-01-10,0.0,0.0,24.7,19.3,29.0,30.4,16.0,77,1002.9
2020-01-11,2.1,2.1,21.2,18.8,26.5,39.6,22.2,70,1005.6
2020-01-12,4.0,4.0,20.3,19.6,21.4,21.9,17.8,69,1012.0
2020-01-13,0.2,0.2,21.5,18.5,24.5,20.1,12.9,67,1012.4
2020-01-14,0.3,0.3,22.1,17.7,25.6,18.8,11.0,79,1010.6
2020-01-15,0.0,0.0,22.5,17.4,26.3,21.7,11.3,80,1006.1
2020-01-16,0.7,0.7,23.8,19.9,28.1,14.3,8.4,81,1000.8
2020-01-17,34.1,34.1,20.3,19.1,21.4,31.3,19.6,92,1002.7
2020-01-18,21.6,21.6,20.1,18.9,21.0,21.4,15.3,91,1002.7
2020-01-19,4.2,4.2,20.5,18.5,23.0,15.9,8.7,88,1001.1
2020-01-20,3.9,3.9,22.6,18.4,27.0,19.2,8.0,86,996.9
2020-01-21,0.0,0.0,22.1,16.8,28.5,17.7,11.2,71,1001.0
2020-01-22,0.0,0.0,23.5,17.5,28.5,26.4,13.1,79,1002.6
2020-01-23,0.0,0.0,30.1,19.1,38.9,26.4,15.9,47,995.8
2020-01-24,5.1,5.1,24.3,22.6,29.5,20.6,12.6,72,1003.0
2020-01-25,3.5,3.5,24.5,22.0,27.3,17.8,11.1,84,1007.0
2020-01-26,2.0,2.0,27.1,23.1,33.5,22.7,10.0,79,1004.6
2020-01-27,1.5,1.5,24.6,22.6,27.2,22.4,15.1,83,1006.7
2020-01-28,0.6,0.6,25.0,21.2,29.1,24.2,12.1,85,1005.6
2020-01-29,1.9,1.9,23.7,20.6,26.4,19.6,15.2,80,1009.8
2020-01-30,0.0,0.0,23.8,18.6,28.4,23.0,11.4,81,1009.7
2020-01-31,0.0,0.0,25.6,21.2,30.1,30.2,15.1,82,1007.1
2020-02-01,0.0,0.0,29.3,23.2,38.7,27.9,15.5,68,1002.6
2020-02-02,6.0,6.0,25.5,22.8,28.1,25.5,13.8,83,1000.5
2020-02-03,1.7,1.7,23.8,19.0,30.5,38.9,15.6,79,1001.1
2020-02-04,0.5,0.5,20.1,18.7,22.1,30.0,18.6,61,1013.6
2020-02-05,0.1,0.1,21.3,17.1,24.6,21.4,11.9,69,1013.6
2020-02-06,10.7,10.7,21.7,19.8,24.7,20.9,14.9,76,1015.0
2020-02-07,36.0,36.0,20.8,20.1,21.2,24.9,19.2,87,1013.5
2020-02-08,29.3,29.3,20.7,19.8,22.3,30.4,25.1,87,1012.0
2020-02-09,138.4,138.4,20.9,19.8,22.1,48.8,37.4,90,1005.2
2020-02-10,21.1,21.1,23.0,19.6,26.3,28.1,10.3,87,1002.1
2020-02-11,4.4,4.4,23.8,21.0,27.9,18.9,8.1,85,1002.1
2020-02-12,4.4,4.4,23.3,21.7,25.1,18.1,10.2,89,1003.3
2020-02-13,10.6,10.6,23.0,21.7,25.5,17.4,12.2,88,1004.9
2020-02-14,0.9,0.9,21.9,18.4,24.4,19.7,13.6,77,1002.2
2020-02-15,0.5,0.5,20.9,16.7,24.4,12.0,8.2,85,1000.8
2020-02-16,2.1,2.1,21.9,20.3,24.2,20.3,11.9,84,1007.6
2020-02-17,3.5,3.5,21.8,19.0,24.7,13.6,5.7,89,1007.3
2020-02-18,0.0,0.0,24.5,19.9,29.2,24.0,11.3,82,1000.9
2020-02-19,0.0,0.0,22.7,18.7,27.0,21.7,13.7,60,997.8
2020-02-20,0.2,0.2,19.2,15.5,21.7,19.3,11.1,74,1004.8
2020-02-21,2.2,2.2,20.3,16.9,23.2,14.5,7.8,77,1010.4
2020-02-22,4.1,4.1,20.7,18.6,23.6,14.9,10.2,77,1016.7
2020-02-23,1.9,1.9,21.6,18.8,24.8,15.8,9.1,76,1017.1
2020-02-24,0.4,0.4,21.6,17.2,26.1,18.1,8.2,79,1014.0
2020-02-25,0.0,0.0,22.7,18.0,26.9,22.7,12.3,79,1008.7
2020-02-26,1.5,1.5,24.3,19.8,30.6,40.6,14.7,71,1000.9
2020-02-27,0.6,0.6,21.3,19.3,24.3,19.7,12.2,71,1003.3
2020-02-28,0.3,0.3,19.9,15.3,23.3,21.7,12.9,69,1005.9
2020-02-29,0.1,0.1,21.1,16.6,24.8,21.4,10.1,76,1009.6
2020-03-01,0.0,0.0,22.7,17.8,27.1,23.4,12.8,82,1005.7
2020-03-02,0.0,0.0,23.9,17.7,34.5,34.9,14.0,61,1004.1
2020-03-03,3.9,3.9,20.4,19.2,21.6,18.8,13.9,78,1012.7
2020-03-04,15.9,15.9,21.5,19.7,23.9,22.7,14.3,84,1011.4
2020-03-05,42.8,42.8,21.7,21.1,22.5,23.7,19.2,89,1003.6
2020-03-06,2.9,2.9,21.7,19.3,26.4,23.9,14.3,86,1003.2
2020-03-07,4.3,4.3,19.9,18.4,22.3,22.8,18.2,81,1012.8
2020-03-08,4.5,4.5,18.8,17.1,20.8,18.4,11.3,81,1014.0
2020-03-09,4.7,4.7,18.5,16.7,21.1,20.2,13.0,81,1014.5
2020-03-10,2.2,2.2,18.7,16.2,21.5,13.7,8.5,80,1015.0
2020-03-11,0.3,0.3,19.3,14.9,23.1,16.1,8.1,78,1016.9
2020-03-12,0.7,0.7,19.3,15.6,23.9,20.0,8.7,78,1017.4
2020-03-13,0.0,0.0,18.8,13.2,23.7,18.6,10.7,79,1011.9
2020-03-14,11.4,11.4,16.7,14.1,18.4,39.8,21.4,80,1010.6
2020-03-15,4.0,4.0,17.0,14.8,18.8,24.3,18.5,76,1015.6
2020-03-16,6.2,6.2,18.5,16.4,21.0,24.1,16.7,79,1018.5
2020-03-17,1.7,1.7,18.2,15.6,21.8,13.6,8.4,84,1020.5
2020-03-18,0.1,0.1,18.9,14.0,24.6,18.7,9.4,81,1018.1
2020-03-19,0.0,0.0,21.2,14.2,29.1,15.3,9.4,73,1014.1
2020-03-20,0.0,0.0,24.5,17.0,32.9,20.4,11.8,60,1008.0
2020-03-21,1.3,1.3,20.1,16.7,24.1,20.7,9.8,82,1013.1
2020-03-22,0.1,0.1,21.0,16.4,26.8,26.0,11.1,76,1012.6
2020-03-23,3.2,3.2,18.7,16.3,20.8,26.0,16.7,76,1018.3
2020-03-24,1.2,1.2,19.0,15.2,21.6,16.1,9.7,81,1016.6
2020-03-25,9.4,9.4,19.4,16.1,22.2,21.7,12.0,83,1013.4
2020-03-26,5.3,5.3,18.6,17.1,20.2,28.8,19.3,80,1018.4
2020-03-27,1.1,1.1,19.2,15.5,22.1,15.6,11.1,72,1019.6
2020-03-28,1.5,1.5,18.8,14.7,22.8,15.2,9.2,80,1017.6
2020-03-29,1.4,1.4,20.3,17.7,23.5,19.9,13.1,86,1012.7
2020-03-30,0.2,0.2,20.3,16.9,25.1,15.6,9.0,86,1007.2
2020-03-31,1.5,1.5,19.7,14.9,24.5,14.8,8.0,87,1009.8
2020-04-01,2.6,2.6,20.5,17.5,23.0,20.2,10.6,87,1012.3
2020-04-02,10.8,10.8,20.7,17.2,24.5,16.2,11.7,87,1007.0
2020-04-03,9.2,9.2,20.4,15.8,24.7,22.0,11.4,85,1001.1
2020-04-04,2.7,2.7,20.7,15.9,24.2,30.9,21.2,64,995.4
2020-04-05,0.0,0.0,16.9,13.4,22.3,19.3,14.1,58,1006.8
2020-04-06,0.2,0.2,16.9,12.2,22.1,18.4,12.0,71,1011.6
2020-04-07,1.8,1.8,17.1,15.1,19.7,18.4,11.3,79,1015.1
2020-04-08,35.3,35.3,16.9,14.7,18.9,17.7,8.9,85,1015.9
2020-04-09,0.9,0.9,17.9,15.7,21.0,14.4,9.5,84,1019.0
2020-04-10,6.1,6.1,17.5,15.6,20.5,17.1,10.8,91,1010.5
2020-04-11,0.0,0.0,18.1,14.0,24.6,31.6,21.3,59,999.2
2020-04-12,0.0,0.0,14.6,10.9,18.9,21.7,12.7,62,1008.9
2020-04-13,0.0,0.0,14.6,9.4,20.3,12.0,8.3,82,1014.2
2020-04-14,0.0,0.0,16.4,10.8,23.0,11.2,7.6,84,1016.8
2020-04-15,0.0,0.0,18.5,12.7,25.4,18.4,9.9,80,1014.4
2020-04-16,0.0,0.0,21.9,15.8,27.1,20.5,13.9,59,1005.6
2020-04-17,0.0,0.0,19.3,15.2,23.9,24.6,12.8,57,1004.1
2020-04-18,0.0,0.0,15.7,11.8,21.1,25.1,13.4,65,1006.2
2020-04-19,1.7,1.7,15.0,10.4,19.2,10.7,6.9,87,1007.6
2020-04-20,0.0,0.0,16.3,12.0,21.2,13.9,10.1,75,1008.5
2020-04-21,0.0,0.0,16.8,11.6,22.5,16.5,11.0,70,1010.5
2020-04-22,0.0,0.0,17.5,11.3,23.8,17.6,11.4,65,1011.2
2020-04-23,0.0,0.0,16.3,10.3,23.2,14.5,10.8,67,1012.3
2020-04-24,0.0,0.0,18.6,13.0,25.7,13.9,8.2,66,1010.9
2020-04-25,0.0,0.0,17.5,11.4,24.4,18.7,11.1,75,1013.3
2020-04-26,0.0,0.0,18.7,12.5,26.2,23.4,13.9,59,1009.1
2020-04-27,2.3,2.3,17.5,14.7,19.7,12.8,10.3,82,1016.7
2020-04-28,0.1,0.1,19.9,17.9,22.4,19.6,14.3,76,1016.3
2020-04-29,0.0,0.0,20.2,15.7,25.6,17.1,12.9,79,1008.4
2020-04-30,16.0,16.0,16.9,11.5,21.4,21.8,15.4,78,1000.9
2020-05-01,0.0,0.0,12.9,10.1,15.7,33.2,23.4,55,1001.3
2020-05-02,0.0,0.0,13.2,11.6,15.6,30.2,20.6,53,999.4
2020-05-03,0.0,0.0,13.3,10.3,18.0,25.0,17.9,57,1010.6
2020-05-04,0.0,0.0,12.7,7.6,17.6,22.7,14.0,70,1019.2
2020-05-05,0.9,0.9,14.7,11.5,18.3,19.1,11.0,81,1023.2
2020-05-06,0.0,0.0,14.3,9.0,21.1,13.9,9.6,81,1021.1
2020-05-07,0.0,0.0,15.5,8.6,23.0,17.0,10.5,72,1014.7
2020-05-08,0.0,0.0,18.9,14.3,25.3,17.1,13.4,60,1011.1
2020-05-09,0.0,0.0,18.6,13.1,24.6,24.4,17.5,60,1006.5
2020-05-10,0.0,0.0,12.6,8.7,16.3,32.0,17.7,53,1013.7
2020-05-11,0.0,0.0,11.3,6.7,17.2,16.3,11.9,64,1020.1
2020-05-12,0.0,0.0,12.2,5.8,19.2,15.0,11.6,76,1019.2
2020-05-13,0.0,0.0,12.2,6.7,18.1,12.6,10.0,72,1016.6
2020-05-14,2.7,2.7,13.3,9.6,15.8,24.5,16.9,84,1020.5
2020-05-15,4.1,4.1,13.1,10.0,15.8,21.7,12.2,84,1022.8
2020-05-16,0.4,0.4,14.2,10.6,18.4,11.2,6.6,80,1024.0
2020-05-17,0.8,0.8,13.5,8.8,18.4,9.8,8.0,83,1024.5
2020-05-18,0.3,0.3,14.3,10.0,17.8,8.9,3.8,85,1025.5
2020-05-19,0.0,0.0,14.9,11.4,19.6,11.4,7.7,87,1021.4
2020-05-20,0.0,0.0,16.7,11.1,22.8,20.1,12.6,74,1012.0
2020-05-21,18.9,18.9,14.9,10.3,17.4,27.6,12.1,83,1006.0
2020-05-22,34.4,34.4,12.3,8.9,15.8,35.8,28.0,70,1003.7
2020-05-23,5.8,5.8,13.2,11.3,16.6,27.0,22.5,70,1001.4
2020-05-24,2.1,2.1,14.1,12.1,16.4,30.8,23.3,69,1005.9
2020-05-25,14.9,14.9,13.7,12.7,15.2,30.9,25.1,82,1011.2
2020-05-26,10.1,10.1,15.2,13.2,17.4,29.4,18.4,82,1015.6
2020-05-27,0.7,0.7,13.8,10.5,17.1,14.5,8.5,87,1015.4
2020-05-28,0.1,0.1,13.4,8.9,19.5,12.6,9.0,85,1014.7
2020-05-29,2.0,2.0,13.2,10.4,16.7,11.3,7.3,89,1020.1
2020-05-30,0.0,0.0,13.7,9.9,18.7,13.8,9.5,88,1019.3
2020-05-31,0.0,0.0,14.9,10.6,20.0,15.0,10.6,80,1011.5
2020-06-01,0.0,0.0,14.8,9.6,20.7,25.3,16.5,61,1004.0
2020-06-02,1.4,1.4,10.2,8.2,15.0,28.1,21.8,67,1008.7
2020-06-03,0.0,0.0,13.1,9.3,17.0,28.5,22.6,59,1016.4
2020-06-04,0.0,0.0,12.1,7.4,14.9,26.2,15.0,64,1024.8
2020-06-05,0.0,0.0,9.5,4.9,16.6,12.0,7.3,84,1022.0
2020-06-06,0.0,0.0,10.6,5.9,17.0,15.0,8.6,81,1018.0
2020-06-07,3.9,3.9,10.3,6.2,14.6,15.1,9.4,91,1016.9
2020-06-08,2.3,2.3,12.6,10.4,15.6,24.5,16.6,80,1021.5
2020-06-09,1.6,1.6,14.1,11.0,17.3,13.6,7.5,85,1025.4
2020-06-10,16.9,16.9,13.8,12.2,15.7,14.2,6.5,93,1021.5
2020-06-11,0.6,0.6,14.1,11.0,18.6,19.8,11.0,87,1017.5
2020-06-12,5.0,5.0,13.6,11.3,16.2,13.9,9.6,90,1018.5
2020-06-13,0.0,0.0,14.1,10.7,18.9,14.6,9.7,92,1014.6
2020-06-14,6.7,6.7,14.2,8.3,19.8,21.3,11.7,78,1009.2
2020-06-15,0.0,0.0,11.6,6.3,19.0,11.9,8.7,78,1016.0
2020-06-16,0.0,0.0,12.8,8.9,19.3,11.0,8.8,77,1017.1
2020-06-17,2.3,2.3,12.8,8.5,16.2,21.1,14.2,80,1025.2
2020-06-18,0.0,0.0,13.3,9.8,17.0,10.6,7.0,76,1029.6
2020-06-19,0.0,0.0,12.0,6.5,18.0,12.5,8.3,87,1024.1
2020-06-20,0.0,0.0,12.8,7.4,18.8,14.9,9.2,83,1016.2
2020-06-21,5.6,5.6,12.5,9.5,16.5,16.6,11.5,83,1006.2
2020-06-22,0.0,0.0,10.2,6.8,14.6,18.4,12.2,73,1003.9
2020-06-23,0.0,0.0,9.5,5.7,14.9,20.9,15.0,71,1005.6
2020-06-24,0.3,0.3,11.9,7.2,17.3,22.7,17.2,71,1008.0
2020-06-25,0.0,0.0,11.8,8.6,16.8,17.9,14.9,72,1012.7
2020-06-26,0.1,0.1,11.0,6.8,16.6,16.0,11.6,77,1016.9
2020-06-27,1.8,1.8,11.6,8.6,14.7,17.7,10.5,81,1020.7
2020-06-28,0.5,0.5,11.2,7.5,14.4,18.4,12.5,79,1021.2
2020-06-29,1.3,1.3,11.2,7.4,15.2,12.9,7.4,88,1020.9
2020-06-30,0.1,0.1,11.1,7.2,16.6,10.2,8.0,88,1018.3
2020-07-01,0.0,0.0,12.2,6.3,19.5,17.1,10.5,73,1013.9
2020-07-02,0.1,0.1,15.8,11.8,22.0,20.6,15.7,61,1009.7
2020-07-03,0.4,0.4,11.8,7.7,16.5,18.4,10.9,66,1012.8
2020-07-04,4.8,4.8,9.9,6.1,14.8,23.1,14.4,69,1012.8
2020-07-05,0.0,0.0,11.8,9.0,16.5,26.6,16.9,66,1015.4
2020-07-06,0.0,0.0,11.0,6.6,16.5,14.4,10.5,79,1020.7
2020-07-07,1.4,1.4,11.1,5.7,16.0,17.0,11.6,81,1023.1
2020-07-08,0.7,0.7,12.1,7.0,15.4,10.8,7.3,85,1023.7
2020-07-09,0.1,0.1,11.0,6.9,16.1,8.9,7.2,90,1023.0
2020-07-10,1.2,1.2,11.9,8.4,16.0,11.1,6.2,92,1019.1
2020-07-11,6.4,6.4,11.5,9.1,15.3,7.7,4.7,94,1010.6
2020-07-12,2.5,2.5,11.2,7.3,16.3,11.3,6.9,89,1009.7
2020-07-13,3.6,3.6,10.7,7.2,14.9,15.5,8.9,87,1011.6
2020-07-14,13.5,13.5,12.4,10.1,14.5,33.7,27.7,84,1010.8
2020-07-15,2.0,2.0,12.4,11.0,14.9,29.1,24.6,71,1011.2
2020-07-16,0.2,0.2,12.2,10.4,14.4,24.8,20.2,65,1010.8
2020-07-17,0.7,0.7,12.6,10.9,14.6,23.2,17.8,72,1013.8
2020-07-18,0.2,0.2,12.2,9.1,16.5,12.7,8.7,81,1014.5
2020-07-19,0.0,0.0,12.0,6.3,18.2,18.2,10.9,73,1009.9
2020-07-20,0.0,0.0,11.7,6.5,16.3,22.8,16.1,59,1011.9
2020-07-21,0.0,0.0,10.5,6.8,14.9,19.8,13.4,68,1019.6
